pmcid	extension	filename
PMC5834245	m	elife-33220-code3.m
PMC5834885	json	12918_2018_557_MOESM2_ESM.json
PMC5834885	ipynb	12918_2018_557_MOESM6_ESM.ipynb
PMC5835237	ps	6067096.f2.ps
PMC5835237	ps	6067096.f3.ps
PMC5835237	ps	6067096.f4.ps
PMC5835237	ps	6067096.f5.ps
PMC5835237	ps	6067096.f6.ps
PMC5835237	ps	6067096.f7.ps
PMC5838539	py	MINF-37-na-s014.py
PMC5839816	r	medi-97-e9905-s002.r
PMC5841743	r	pone.0193243.s003.R
PMC5841743	r	pone.0193243.s004.R
PMC5841824	r	pone.0194085.s002.R
PMC5847000	r	213_2017_4790_MOESM1_ESM.r
PMC5847147	do	11135_2017_488_MOESM1_ESM.do
PMC5847147	do	11135_2017_488_MOESM2_ESM.do
PMC5847147	do	11135_2017_488_MOESM3_ESM.do
PMC5847147	do	11135_2017_488_MOESM4_ESM.do
PMC5847147	do	11135_2017_488_MOESM5_ESM.do
PMC5851585	r	pone.0193305.s002.R
PMC5851634	r	pone.0194126.s009.R
PMC5854255	pub	pone.0192307.s001.pub
PMC5854442	m	pcbi.1006031.s002.m
PMC5856411	mat	pbio.2004103.s011.mat
PMC5856411	mat	pbio.2004103.s012.mat
PMC5856411	mat	pbio.2004103.s015.mat
PMC5856792	tex	41467_2018_3344_MOESM2_ESM.tex
PMC5858582	r	peerj-06-4511-s001.r
PMC5858824	r	pone.0194608.s001.r
PMC5859555	sh	13059_2018_1404_MOESM2_ESM.sh
PMC5860869	mat	elife-32992-fig1-data1.mat
PMC5860869	mat	elife-32992-fig4-data1.mat
PMC5862431	r	pone.0193620.s004.R
PMC5862526	m	elife-31220-code1.m
PMC5862526	m	elife-31220-code10.m
PMC5862526	m	elife-31220-code11.m
PMC5862526	m	elife-31220-code3.m
PMC5862526	m	elife-31220-code5.m
PMC5862526	m	elife-31220-code6.m
PMC5862526	m	elife-31220-code7.m
PMC5862526	r	elife-31220-code8.r
PMC5862526	m	elife-31220-code9.m
PMC5862870	m	41598_2018_23071_MOESM4_ESM.m
PMC5864095	tex	pcbi.1006025.s001.tex
PMC5864297	r	elife-30756-code1.r
PMC5864297	cc	elife-30756-code2.cc
PMC5866714	r	peerj-06-4527-s009.r
PMC5866714	r	peerj-06-4527-s010.r
PMC5866714	r	peerj-06-4527-s011.r
PMC5866714	r	peerj-06-4527-s012.r
PMC5866916	r	peerj-06-4519-s002.r
PMC5868776	r	pone.0193822.s004.R
PMC5868856	ipynb	pbio.2004248.s025.ipynb
PMC5869015	m	elife-26016-code1.m
PMC5869015	m	elife-26016-code2.m
PMC5869225	r	ECE3-8-3468-s007.r
PMC5869225	r	ECE3-8-3468-s008.r
PMC5869492	nb	viruses-10-00099-s001.nb
PMC5870695	m	12938_2018_463_MOESM1_ESM.m
PMC5873903	r	1119FileS4.R
PMC5873904	r	1129FileS1.r
PMC5875396	r	peerj-06-4524-s001.r
PMC5875396	r	peerj-06-4524-s002.r
PMC5875396	r	peerj-06-4524-s003.r
PMC5875396	r	peerj-06-4524-s004.r
PMC5875396	r	peerj-06-4524-s005.r
PMC5875396	r	peerj-06-4524-s006.r
PMC5875396	r	peerj-06-4524-s007.r
PMC5875396	r	peerj-06-4524-s008.r
PMC5875554	m	ACM2-17-112-s001.m
PMC5875554	m	ACM2-17-112-s002.m
PMC5875554	m	ACM2-17-112-s003.m
PMC5875752	r	pone.0194566.s001.R
PMC5875752	r	pone.0194566.s002.R
PMC5875752	r	pone.0194566.s003.R
PMC5876018	m	elife-26947-fig1-code1.m
PMC5876018	mat	elife-26947-fig1-data1.mat
PMC5876018	m	elife-26947-fig1-data2.m
PMC5877879	nb	pone.0195201.s004.nb
PMC5877882	do	pone.0195293.s001.do
PMC5880237	ps	supp_gr.229799.117_Supplemental_Fig_S1_.ps
PMC5880237	ps	supp_gr.229799.117_Supplemental_Fig_S2_.ps
PMC5880237	ps	supp_gr.229799.117_Supplemental_Fig_S3_.ps
PMC5880237	ps	supp_gr.229799.117_Supplemental_Fig_S4_.ps
PMC5880237	ps	supp_gr.229799.117_Supplemental_Fig_S5_.ps
PMC5880237	ps	supp_gr.229799.117_Supplemental_Fig_S6_.ps
PMC5880237	ps	supp_gr.229799.117_Supplemental_Fig_S7_.ps
PMC5880237	ps	supp_gr.229799.117_Supplemental_Fig_S8_.ps
PMC5880364	r	pone.0195184.s004.R
PMC5882735	r	rsos172177supp8.R
PMC5882999	r	rstb20170093supp1.R
PMC5882999	r	rstb20170093supp2.R
PMC5882999	r	rstb20170093supp4.R
PMC5882999	r	rstb20170093supp5.R
PMC5883342	r	12881_2018_563_MOESM1_ESM.r
PMC5884231	m	mmc1.m
PMC5884231	m	mmc2.m
PMC5884530	mat	pone.0195111.s001.mat
PMC5885365	nb	12936_2018_2259_MOESM1_ESM.nb
PMC5885365	nb	12936_2018_2259_MOESM2_ESM.nb
PMC5886392	mat	pbio.2002580.s001.mat
PMC5886392	mat	pbio.2002580.s002.mat
PMC5886392	mat	pbio.2002580.s003.mat
PMC5886392	mat	pbio.2002580.s004.mat
PMC5886392	mat	pbio.2002580.s005.mat
PMC5886392	mat	pbio.2002580.s006.mat
PMC5886392	mat	pbio.2002580.s007.mat
PMC5886392	mat	pbio.2002580.s008.mat
PMC5886392	mat	pbio.2002580.s009.mat
PMC5886392	mat	pbio.2002580.s010.mat
PMC5886392	mat	pbio.2002580.s011.mat
PMC5886392	mat	pbio.2002580.s012.mat
PMC5886392	mat	pbio.2002580.s013.mat
PMC5886392	mat	pbio.2002580.s014.mat
PMC5886392	mat	pbio.2002580.s015.mat
PMC5886392	mat	pbio.2002580.s016.mat
PMC5886392	mat	pbio.2002580.s017.mat
PMC5886392	mat	pbio.2002580.s018.mat
PMC5889215	py	elife-35190-code1.py
PMC5889701	r	peerj-06-4574-s003.r
PMC5889704	r	peerj-06-4562-s002.r
PMC5889704	r	peerj-06-4562-s003.r
PMC5890990	r	pone.0194148.s001.R
PMC5890996	r	pone.0195475.s007.R
PMC5890996	r	pone.0195475.s008.R
PMC5892930	r	pone.0195766.s004.R
PMC5894984	do	pone.0194037.s002.do
PMC5895185	r	APS3-6-e1033-s001.R
PMC5895185	r	APS3-6-e1033-s002.R
PMC5895440	m	aaq1438_DatafileS1.m
PMC5895845	r	41598_2018_24034_MOESM2_ESM.r
PMC5896883	m	elife-30134-code1.m
PMC5896883	m	elife-30134-code2.m
PMC5896883	m	elife-30134-code3.m
PMC5896883	m	elife-30134-code4.m
PMC5896883	m	elife-30134-code5.m
PMC5896883	m	elife-30134-code6.m
PMC5896883	m	elife-30134-code7.m
PMC5896883	m	elife-30134-code8.m
PMC5896920	r	pone.0195149.s001.R
PMC5896920	r	pone.0195149.s002.R
PMC5896939	mat	pone.0195274.s001.mat
PMC5896939	m	pone.0195274.s002.m
PMC5896939	mat	pone.0195274.s003.mat
PMC5897001	m	pone.0195727.s001.m
PMC5897949	yaml	12859_2018_2139_MOESM1_ESM.yaml
PMC5898753	nb	pone.0195763.s003.nb
PMC5898753	py	pone.0195763.s004.py
PMC5898910	r	elife-34042-code1.r
PMC5899322	r	13073_2018_534_MOESM2_ESM.r
PMC5900869	nb	MEC-27-1214-s002.nb
PMC5901926	r	pone.0195311.s001.R
PMC5902161	r	elife-34282-code1.r
PMC5902163	py	elife-33417-code1.py
PMC5902163	py	elife-33417-code2.py
PMC5902981	r	12711_2018_389_MOESM1_ESM.r
PMC5905134	rdf	13326_2018_182_MOESM2_ESM.rdf
PMC5905134	rdf	13326_2018_182_MOESM3_ESM.rdf
PMC5905134	rdf	13326_2018_182_MOESM4_ESM.rdf
PMC5905134	rdf	13326_2018_182_MOESM5_ESM.rdf
PMC5905974	mat	pone.0195936.s002.mat
PMC5905974	mat	pone.0195936.s003.mat
PMC5906018	mat	pone.0195125.s001.mat
PMC5907781	r	peerj-06-4662-s001.r
PMC5908206	m	pcbi.1006084.s003.m
PMC5908206	m	pcbi.1006084.s004.m
PMC5908206	m	pcbi.1006084.s005.m
PMC5908206	m	pcbi.1006084.s006.m
PMC5909911	do	pone.0195663.s004.do
PMC5910021	m	elife-35264-code1.m
PMC5910021	m	elife-35264-code2.m
PMC5911387	py	peerj-06-4681-s001.py
PMC5911387	ipynb	peerj-06-4681-s002.ipynb
PMC5912744	pub	pone.0194358.s001.pub
PMC5916276	m	ECE3-8-4019-s010.m
PMC5916276	m	ECE3-8-4019-s011.m
PMC5916276	m	ECE3-8-4019-s012.m
PMC5917032	rmd	41467_2018_3833_MOESM5_ESM.rmd
PMC5918994	r	pone.0196058.s003.R
PMC5919631	tex	pcbi.1006073.s001.tex
PMC5919631	tex	pcbi.1006073.s002.tex
PMC5919631	tex	pcbi.1006073.s006.tex
PMC5919657	r	pone.0196653.s004.R
PMC5919687	json	pcbi.1006101.s014.json
PMC5919759	m	elife-33670-code2.m
PMC5921268	kml	12862_2018_1175_MOESM2_ESM.kml
PMC5922231	r	peerj-06-4664-s001.r
PMC5922231	r	peerj-06-4664-s002.r
PMC5927430	py	pone.0196013.s003.py
PMC5929909	m	elife-35657-code1.m
PMC5932090	kml	bdj-06-e23555-s001.kml
PMC5932090	kml	bdj-06-e23555-s002.kml
PMC5932090	kml	bdj-06-e23555-s003.kml
PMC5932090	kml	bdj-06-e23555-s004.kml
PMC5932090	kml	bdj-06-e23555-s005.kml
PMC5932090	kml	bdj-06-e23555-s006.kml
PMC5932090	kml	bdj-06-e23555-s007.kml
PMC5932090	kml	bdj-06-e23555-s008.kml
PMC5932090	kml	bdj-06-e23555-s009.kml
PMC5932090	kml	bdj-06-e23555-s010.kml
PMC5932090	kml	bdj-06-e23555-s011.kml
PMC5932090	kml	bdj-06-e23555-s012.kml
PMC5932090	kml	bdj-06-e23555-s013.kml
PMC5932090	kml	bdj-06-e23555-s014.kml
PMC5932090	kml	bdj-06-e23555-s015.kml
PMC5932090	kml	bdj-06-e23555-s016.kml
PMC5932090	kml	bdj-06-e23555-s017.kml
PMC5932090	kml	bdj-06-e23555-s018.kml
PMC5932090	kml	bdj-06-e23555-s019.kml
PMC5932090	kml	bdj-06-e23555-s020.kml
PMC5932090	kml	bdj-06-e23555-s021.kml
PMC5932090	kml	bdj-06-e23555-s022.kml
PMC5932090	kml	bdj-06-e23555-s023.kml
PMC5932090	kml	bdj-06-e23555-s024.kml
PMC5932090	kml	bdj-06-e23555-s025.kml
PMC5932090	kml	bdj-06-e23555-s026.kml
PMC5932090	kml	bdj-06-e23555-s027.kml
PMC5932090	kml	bdj-06-e23555-s028.kml
PMC5932090	kml	bdj-06-e23555-s029.kml
PMC5932090	kml	bdj-06-e23555-s030.kml
PMC5932090	kml	bdj-06-e23555-s031.kml
PMC5932090	kml	bdj-06-e23555-s032.kml
PMC5932090	kml	bdj-06-e23555-s033.kml
PMC5932090	kml	bdj-06-e23555-s034.kml
PMC5932090	kml	bdj-06-e23555-s035.kml
PMC5932090	kml	bdj-06-e23555-s036.kml
PMC5932090	kml	bdj-06-e23555-s037.kml
PMC5932090	kml	bdj-06-e23555-s038.kml
PMC5932090	kml	bdj-06-e23555-s039.kml
PMC5932090	kml	bdj-06-e23555-s040.kml
PMC5932090	kml	bdj-06-e23555-s041.kml
PMC5932090	kml	bdj-06-e23555-s042.kml
PMC5932090	kml	bdj-06-e23555-s043.kml
PMC5932090	kml	bdj-06-e23555-s044.kml
PMC5932090	kml	bdj-06-e23555-s045.kml
PMC5932090	kml	bdj-06-e23555-s046.kml
PMC5932612	ps	supp_gr.227975.117_Supplemental_Fig_S2.ps
PMC5932612	ps	supp_gr.227975.117_Supplemental_Fig_S6.ps
PMC5932612	ps	supp_gr.227975.117_Supplemental_Fig_S7.ps
PMC5933374	tex	HTL.2017.0039.R1.SUP1.tex
PMC5933745	r	pone.0196889.s001.R
PMC5935481	m	elife-35796-code1.m
PMC5935925	py	40168_2018_463_MOESM3_ESM.py
PMC5936935	r	rsos172159supp3.r
PMC5936935	r	rsos172159supp4.r
PMC5937479	m	peerj-06-4732-s063.m
PMC5937479	m	peerj-06-4732-s064.m
PMC5937479	m	peerj-06-4732-s065.m
PMC5937479	m	peerj-06-4732-s066.m
PMC5937479	m	peerj-06-4732-s067.m
PMC5938459	r	ECE3-8-4484-s001.R
PMC5938459	r	ECE3-8-4484-s003.r
PMC5938459	r	ECE3-8-4484-s004.R
PMC5938459	r	ECE3-8-4484-s005.r
PMC5938459	r	ECE3-8-4484-s006.R
PMC5938459	r	ECE3-8-4484-s007.R
PMC5938459	r	ECE3-8-4484-s008.R
PMC5942836	r	pone.0196834.s001.R
PMC5945036	cpp	pone.0196978.s002.cpp
PMC5947912	mat	pone.0197134.s005.mat
PMC5947989	m	elife-34238-code1.m
PMC5947989	m	elife-34238-code2.m
PMC5947989	m	elife-34238-code3.m
PMC5947989	m	elife-34238-code4.m
PMC5947989	m	elife-34238-code5.m
PMC5947989	m	elife-34238-fig1-code1.m
PMC5947989	m	elife-34238-fig2-code1.m
PMC5947989	m	elife-34238-fig2-code2.m
PMC5947989	m	elife-34238-fig2-code3.m
PMC5947989	m	elife-34238-fig3-code1.m
PMC5947989	m	elife-34238-fig3-code2.m
PMC5947989	m	elife-34238-fig4-code1.m
PMC5947989	m	elife-34238-fig5-code1.m
PMC5947989	m	elife-34238-fig5-code2.m
PMC5947989	m	elife-34238-fig6-code1.m
PMC5947989	m	elife-34238-fig6-code2.m
PMC5947989	m	elife-34238-fig7-code1.m
PMC5947991	m	elife-33456-code1.m
PMC5947991	m	elife-33456-code2.m
PMC5947991	m	elife-33456-code3.m
PMC5952299	r	EpskampSupplementary1_Rcodes.R
PMC5952862	r	example_oneway_between_1.R
PMC5952862	r	example_oneway_between_2.R
PMC5952862	r	example_oneway_within.R
PMC5952862	r	example_twoway_between_1_see_Table1.R
PMC5952862	r	example_twoway_between_2.R
PMC5952862	r	example_twoway_within.R
PMC5952862	r	functions_contrasts.R
PMC5954450	java	40851_2018_93_MOESM2_ESM.java
PMC5955501	r	pone.0196708.s006.R
PMC5955532	r	pone.0196777.s005.R
PMC5957357	r	pone.0197170.s002.R
PMC5957375	m	pone.0197420.s003.m
PMC5958880	r	peerj-06-4767-s003.r
PMC5959834	py	10278_2018_81_MOESM1_ESM.py
PMC5959834	py	10278_2018_81_MOESM2_ESM.py
PMC5959834	py	10278_2018_81_MOESM3_ESM.py
PMC5959834	py	10278_2018_81_MOESM4_ESM.py
PMC5959834	py	10278_2018_81_MOESM5_ESM.py
PMC5959834	py	10278_2018_81_MOESM6_ESM.py
PMC5959834	py	10278_2018_81_MOESM7_ESM.py
PMC5959834	py	10278_2018_81_MOESM8_ESM.py
PMC5962341	py	elife-33843-code1.py
PMC5963920	nb	elife-32451-code1.nb
PMC5969046	sps	peerj-06-4614-s002.sps
PMC5970561	py	peerj-06-4806-s004.py
PMC5970561	py	peerj-06-4806-s005.py
PMC5973831	m	elife-32740-code2.m
PMC5975458	r	12874_2018_500_MOESM2_ESM.r
PMC5976170	r	pone.0197222.s001.R
PMC5976198	r	pone.0197386.s001.R
PMC5978888	m	pone.0198245.s002.m
PMC5979754	r	EVA-11-739-s004.R
PMC5980329	r	ECE3-8-4949-s001.r
PMC5980338	c	ECE3-8-5101-s001.c
PMC5983518	mat	pone.0198048.s001.mat
PMC5985148	r	peerj-06-4899-s001.r
PMC5985715	r	mmc2.r
PMC5989430	r	12942_2018_140_MOESM2_ESM.r
PMC5989479	kml	mmc1.kml
PMC5990785	r	rsos172066supp2.r
PMC5990785	r	rsos172066supp3.r
PMC5991300	r	peerj-06-4883-s006.r
PMC5991380	svg	pbio.2005747.s008.svg
PMC5991388	m	pone.0197678.s001.m
PMC5991388	m	pone.0197678.s002.m
PMC5991388	m	pone.0197678.s003.m
PMC5991388	m	pone.0197678.s004.m
PMC5991388	m	pone.0197678.s005.m
PMC5991388	m	pone.0197678.s006.m
PMC5991388	m	pone.0197678.s007.m
PMC5991388	m	pone.0197678.s008.m
PMC5991388	m	pone.0197678.s009.m
PMC5991388	m	pone.0197678.s010.m
PMC5991388	m	pone.0197678.s011.m
PMC5991388	m	pone.0197678.s012.m
PMC5991388	mat	pone.0197678.s013.mat
PMC5991388	mat	pone.0197678.s014.mat
PMC5991388	mat	pone.0197678.s015.mat
PMC5991388	mat	pone.0197678.s016.mat
PMC5991388	mat	pone.0197678.s017.mat
PMC5991388	mat	pone.0197678.s018.mat
PMC5991388	mat	pone.0197678.s019.mat
PMC5991418	py	pone.0197462.s005.py
PMC5994020	r	13071_2018_2922_MOESM2_ESM.r
PMC5994057	r	13059_2018_1455_MOESM2_ESM.r
PMC5998913	mat	12859_2018_2131_MOESM2_ESM.mat
PMC5999118	r	pone.0198620.s008.R
PMC5999118	stan	pone.0198620.s009.stan
PMC5999118	r	pone.0198620.s010.R
PMC5999118	stan	pone.0198620.s011.stan
PMC5999118	stan	pone.0198620.s012.stan
PMC5999118	r	pone.0198620.s013.R
PMC5999118	stan	pone.0198620.s014.stan
PMC5999118	r	pone.0198620.s015.R
PMC5999118	r	pone.0198620.s020.R
PMC5999118	r	pone.0198620.s021.R
PMC5999118	stan	pone.0198620.s022.stan
PMC5999118	r	pone.0198620.s023.R
PMC5999118	r	pone.0198620.s024.R
PMC5999118	r	pone.0198620.s025.R
PMC6000169	py	rsif20180157supp2.py
PMC6002104	m	pone.0198550.s001.m
PMC6002126	mat	pcbi.1006205.s001.mat
PMC6003394	r	peerj-06-4951-s004.r
PMC6003394	r	peerj-06-4951-s013.r
PMC6004069	ps	supp_gad.311514.118_Supplemental_Figure_S1.ps
PMC6004069	ps	supp_gad.311514.118_Supplemental_Figure_S2.ps
PMC6004069	ps	supp_gad.311514.118_Supplemental_Figure_S3.ps
PMC6004069	ps	supp_gad.311514.118_Supplemental_Figure_S4.ps
PMC6004069	ps	supp_gad.311514.118_Supplemental_Figure_S5.ps
PMC6004069	ps	supp_gad.311514.118_Supplemental_Figure_S6.ps
PMC6004069	ps	supp_gad.311514.118_Supplemental_Figure_S7.ps
PMC6004069	ps	supp_gad.311514.118_Supplemental_Figure_S8.ps
PMC6005560	for	pone.0199099.s002.for
PMC6005560	for	pone.0199099.s003.for
PMC6005642	tex	pcbi.1006195.s001.tex
PMC6010226	pl	pone.0198356.s035.pl
PMC6010489	for	265_2018_2527_MOESM5_ESM.for
PMC6013104	r	pone.0199428.s005.R
PMC6013104	r	pone.0199428.s006.R
PMC6013148	p	pone.0197503.s003.p
PMC6013148	m	pone.0197503.s004.m
PMC6013185	r	pone.0197910.s002.R
PMC6015859	r	rspb20180882supp3.r
PMC6015859	r	rspb20180882supp4.r
PMC6016897	m	pone.0199390.s001.m
PMC6016951	py	pcbi.1006240.s001.py
PMC6016951	py	pcbi.1006240.s002.py
PMC6016951	py	pcbi.1006240.s003.py
PMC6016951	py	pcbi.1006240.s004.py
PMC6016951	py	pcbi.1006240.s005.py
PMC6020085	kml	mmc1.kml
PMC6020319	r	12874_2018_522_MOESM2_ESM.r
PMC6020319	stan	12874_2018_522_MOESM5_ESM.stan
PMC6022723	r	peerj-06-5104-s001.r
PMC6022723	r	peerj-06-5104-s003.r
PMC6022723	r	peerj-06-5104-s005.r
PMC6023208	m	pone.0199585.s006.m
PMC6023610	py	elife-36144-code1.py
PMC6023610	py	elife-36144-code2.py
PMC6024131	nb	ECE3-8-6317-s002.nb
PMC6024133	r	ECE3-8-6280-s006.R
PMC6025839	pl	13104_2018_3507_MOESM1_ESM.pl
PMC6026459	r	peerj-06-5071-s002.r
PMC6029032	c	12871_2018_542_MOESM2_ESM.c
PMC6030285	r	rsos172483supp2.r
PMC6030642	nb	rsif20180040supp3.nb
PMC6033379	tex	pone.0198854.s001.tex
PMC6033396	svg	pone.0199148.s005.svg
PMC6037135	r	peerj-06-5141-s008.r
PMC6037135	rmd	peerj-06-5141-s016.rmd
PMC6037135	rmd	peerj-06-5141-s018.rmd
PMC6039011	m	pone.0199744.s001.m
PMC6039054	json	pcbi.1006232.s001.json
PMC6039054	json	pcbi.1006232.s002.json
PMC6039054	json	pcbi.1006232.s003.json
PMC6039054	json	pcbi.1006232.s004.json
PMC6039054	json	pcbi.1006232.s005.json
PMC6040708	r	pone.0199980.s009.R
PMC6042211	r	40462_2018_128_MOESM1_ESM.r
PMC6042694	r	pone.0197985.s002.R
PMC6042799	nb	pbio.2005609.s001.nb
PMC6042799	cdf	pbio.2005609.s002.cdf
PMC6046200	rmd	peerj-06-5166-s004.rmd
PMC6046200	r	peerj-06-5166-s005.r
PMC6046200	r	peerj-06-5166-s006.r
PMC6046200	r	peerj-06-5166-s007.r
PMC6046200	r	peerj-06-5166-s008.r
PMC6047505	do	peerj-06-5251-s002.do
PMC6047831	tab	pgen.1007473.s006.tab
PMC6049943	rmd	pbio.2005710.s020.Rmd
PMC6050672	tex	12876_2018_832_MOESM1_ESM.tex
PMC6051309	r	mmc3.r
PMC6051602	m	pone.0200561.s001.m
PMC6052674	r	40462_2018_130_MOESM1_ESM.r
PMC6053221	m	pone.0200937.s001.m
PMC6054083	do	peerj-06-5185-s004.do
PMC6054633	r	41467_2018_5314_MOESM5_ESM.r
PMC6054788	r	peerj-06-5235-s002.r
PMC6055590	r	peerj-06-5059-s001.r
PMC6055672	tab	EJP-22-1268-s006.tab
PMC6055693	r	peerj-06-5276-s001.r
PMC6056041	r	pone.0200963.s003.R
PMC6056046	cpp	pone.0200611.s001.cpp
PMC6056046	cpp	pone.0200611.s002.cpp
PMC6056046	cpp	pone.0200611.s003.cpp
PMC6056046	cpp	pone.0200611.s004.cpp
PMC6056046	cpp	pone.0200611.s005.cpp
PMC6056236	r	elife-36123-code1.r
PMC6056236	m	elife-36123-code2.m
PMC6056236	m	elife-36123-code3.m
PMC6056236	m	elife-36123-code4.m
PMC6056266	r	peerj-06-5147-s007.r
PMC6056266	r	peerj-06-5147-s009.r
PMC6056266	r	peerj-06-5147-s011.r
PMC6056266	r	peerj-06-5147-s012.r
PMC6056266	r	peerj-06-5147-s013.r
PMC6057634	do	pmed.1002615.s015.do
PMC6059400	sh	pone.0197333.s022.sh
PMC6059410	m	pone.0200126.s003.m
PMC6059410	r	pone.0200126.s004.R
PMC6059410	r	pone.0200126.s005.R
PMC6059487	svg	pone.0201268.s001.svg
PMC6059494	rmd	ppat.1007187.s009.Rmd
PMC6060829	r	265_2018_2538_MOESM4_ESM.r
PMC6060829	r	265_2018_2538_MOESM5_ESM.r
PMC6060829	r	265_2018_2538_MOESM6_ESM.r
PMC6060829	r	265_2018_2538_MOESM7_ESM.r
PMC6061032	cls	13361_2018_1986_MOESM4_ESM.cls
PMC6061068	nb	285_2018_1205_MOESM1_ESM.nb
PMC6061068	nb	285_2018_1205_MOESM2_ESM.nb
PMC6061068	nb	285_2018_1205_MOESM3_ESM.nb
PMC6061068	psc	285_2018_1205_MOESM4_ESM.psc
PMC6061068	nb	285_2018_1205_MOESM5_ESM.nb
PMC6061068	nb	285_2018_1205_MOESM6_ESM.nb
PMC6061068	nb	285_2018_1205_MOESM7_ESM.nb
PMC6062106	r	pone.0201410.s012.R
PMC6062776	bib	NPh_005_035003_SD001.bib
PMC6063725	m	pbio.2005536.s010.m
PMC6063729	m	elife-33854-code1.m
PMC6064207	m	peerj-06-5247-s001.m
PMC6064207	m	peerj-06-5247-s002.m
PMC6064207	m	peerj-06-5247-s003.m
PMC6064207	m	peerj-06-5247-s004.m
PMC6064207	m	peerj-06-5247-s005.m
PMC6064207	m	peerj-06-5247-s006.m
PMC6064207	m	peerj-06-5247-s007.m
PMC6064640	r	peerj-06-5269-s015.r
PMC6065607	kml	bdj-06-e26203-s001.kml
PMC6065607	kml	bdj-06-e26203-s002.kml
PMC6065607	kml	bdj-06-e26203-s003.kml
PMC6065607	kml	bdj-06-e26203-s004.kml
PMC6065607	kml	bdj-06-e26203-s005.kml
PMC6065607	kml	bdj-06-e26203-s006.kml
PMC6065607	kml	bdj-06-e26203-s007.kml
PMC6065607	kml	bdj-06-e26203-s008.kml
PMC6065607	kml	bdj-06-e26203-s009.kml
PMC6065607	kml	bdj-06-e26203-s010.kml
PMC6065607	kml	bdj-06-e26203-s011.kml
PMC6065607	kml	bdj-06-e26203-s012.kml
PMC6065607	kml	bdj-06-e26203-s013.kml
PMC6065607	kml	bdj-06-e26203-s014.kml
PMC6065607	kml	bdj-06-e26203-s015.kml
PMC6065607	kml	bdj-06-e26203-s016.kml
PMC6065607	kml	bdj-06-e26203-s017.kml
PMC6065607	kml	bdj-06-e26203-s018.kml
PMC6065607	kml	bdj-06-e26203-s019.kml
PMC6065607	kml	bdj-06-e26203-s020.kml
PMC6065607	kml	bdj-06-e26203-s021.kml
PMC6065607	kml	bdj-06-e26203-s022.kml
PMC6065607	kml	bdj-06-e26203-s023.kml
PMC6065607	kml	bdj-06-e26203-s024.kml
PMC6065607	kml	bdj-06-e26203-s025.kml
PMC6065607	kml	bdj-06-e26203-s026.kml
PMC6065607	kml	bdj-06-e26203-s027.kml
PMC6065607	kml	bdj-06-e26203-s028.kml
PMC6065607	kml	bdj-06-e26203-s029.kml
PMC6065607	kml	bdj-06-e26203-s030.kml
PMC6065607	kml	bdj-06-e26203-s031.kml
PMC6065607	kml	bdj-06-e26203-s032.kml
PMC6065607	kml	bdj-06-e26203-s033.kml
PMC6065607	kml	bdj-06-e26203-s034.kml
PMC6065607	kml	bdj-06-e26203-s035.kml
PMC6065607	kml	bdj-06-e26203-s036.kml
PMC6065607	kml	bdj-06-e26203-s037.kml
PMC6065607	kml	bdj-06-e26203-s038.kml
PMC6065607	kml	bdj-06-e26203-s039.kml
PMC6065607	kml	bdj-06-e26203-s040.kml
PMC6065607	kml	bdj-06-e26203-s041.kml
PMC6065607	kml	bdj-06-e26203-s042.kml
PMC6065607	kml	bdj-06-e26203-s043.kml
PMC6065607	kml	bdj-06-e26203-s044.kml
PMC6065607	kml	bdj-06-e26203-s045.kml
PMC6070185	tex	pone.0199661.s001.tex
PMC6070251	sas	pone.0201590.s003.sas
PMC6070255	cpp	pone.0201129.s001.cpp
PMC6073642	r	rsif20180174supp5.r
PMC6074753	sh	peerj-06-5299-s001.sh
PMC6075033	ps	supp_gad.313932.118_Supplemental_Fig_S1.ps
PMC6075033	ps	supp_gad.313932.118_Supplemental_Fig_S2.ps
PMC6075033	ps	supp_gad.313932.118_Supplemental_Fig_S4.ps
PMC6075033	ps	supp_gad.313932.118_Supplemental_Fig_S5.ps
PMC6075033	ps	supp_gad.313932.118_Supplemental_Fig_S6.ps
PMC6075149	ps	supp_gad.315192.118_Supplemental_Fig_S1.ps
PMC6075149	ps	supp_gad.315192.118_Supplemental_Fig_S2.ps
PMC6075149	ps	supp_gad.315192.118_Supplemental_Fig_S3.ps
PMC6075149	ps	supp_gad.315192.118_Supplemental_Fig_S4.ps
PMC6075149	ps	supp_gad.315192.118_Supplemental_Fig_S5.ps
PMC6078903	r	mmc1.r
PMC6078903	r	mmc2.r
PMC6078903	r	mmc3.r
PMC6078903	r	mmc4.r
PMC6082547	do	pone.0201795.s001.do
PMC6083670	m	rsos180319supp3.m
PMC6086925	kml	bdj-06-e27004-s001.kml
PMC6086925	kml	bdj-06-e27004-s002.kml
PMC6086925	kml	bdj-06-e27004-s003.kml
PMC6086925	kml	bdj-06-e27004-s004.kml
PMC6086925	kml	bdj-06-e27004-s005.kml
PMC6086925	kml	bdj-06-e27004-s006.kml
PMC6086925	kml	bdj-06-e27004-s007.kml
PMC6086925	kml	bdj-06-e27004-s008.kml
PMC6086925	kml	bdj-06-e27004-s009.kml
PMC6086925	kml	bdj-06-e27004-s010.kml
PMC6086925	kml	bdj-06-e27004-s011.kml
PMC6086925	kml	bdj-06-e27004-s012.kml
PMC6086925	kml	bdj-06-e27004-s013.kml
PMC6086925	kml	bdj-06-e27004-s014.kml
